qid,title,sent_chars,n_chunks_strict,n_chunks_quoted,best_token_containment,token_margin,token_unique,short,adjacent_chunks,n_title_chunks
5ac240c255429951e9e684ed,No.8 rifle,163,0,0,1.0,0.625,True,False,False,3
5ac240c255429951e9e684ed,Lee–Enfield,199,0,0,0.931,0.2759,True,False,False,108
5ac1e76d5542991316484bc7,Martin Schröder (aviator),174,1,1,1.0,0.7037,True,False,False,4
5ac1e76d5542991316484bc7,Martinair,159,0,0,1.0,0.5909,True,False,False,25
5a884af955429938390d3f24,Gold Mountain Casino,198,1,1,1.0,1.0,True,False,False,1
5a884af955429938390d3f24,WinStar World Casino,145,0,0,0.75,0.5417,False,False,False,8
5a845f30554299123d8c2225,Dan Lozano,89,0,0,0.9286,0.4286,True,False,False,8
5a845f30554299123d8c2225,Dan Lozano,193,0,0,1.0,0.4333,True,False,False,8
5a845f30554299123d8c2225,Joey Votto,151,1,1,1.0,0.5,True,False,False,62
5ae1438b55429920d523435c,Manifesto of the Fascist Intellectuals,218,0,0,0.7727,0.2727,False,False,False,6
5ae1438b55429920d523435c,Manifesto of the Fascist Intellectuals,333,0,1,1.0,0.675,True,False,False,6
5ae1438b55429920d523435c,Benito Mussolini,345,0,0,0.551,0.0612,False,False,False,159
5a7bb6cc5542997c3ec97260,"Eaton School (Norridgewock, Maine)",164,1,1,1.0,0.4783,True,False,False,4
5a7bb6cc5542997c3ec97260,"Eaton School (Norridgewock, Maine)",193,0,0,1.0,0.2424,True,False,False,4
5a7bb6cc5542997c3ec97260,"Somerset County, Maine",80,0,0,0.9167,0.25,True,False,False,13
5a7bb6cc5542997c3ec97260,"Somerset County, Maine",49,0,0,1.0,0.3333,True,False,False,13
5a80c0705542992bc0c4a813,Roger Craig Smith,97,0,0,0.7647,0.2353,False,False,False,5
5a80c0705542992bc0c4a813,Avengers Assemble (TV series),134,1,1,1.0,0.4444,True,False,False,27
5a80c0705542992bc0c4a813,Avengers Assemble (TV series),146,0,0,1.0,0.4211,True,False,False,27
5a903f8e5542990a984935ba,Egon Bondy's Happy Hearts Club Banned,90,0,1,1.0,0.7333,True,False,False,2
5a903f8e5542990a984935ba,Sgt. Pepper's Lonely Hearts Club Band,98,0,0,1.0,0.25,True,False,False,112
5ae273dc5542992decbdcd08,William Sellers,226,0,0,0.9688,0.6875,True,False,False,7
5ae273dc5542992decbdcd08,Joseph Whitworth,138,1,1,1.0,0.6316,True,False,False,23
5a8e3c7f5542995085b373ff,2005–06 Detroit Pistons season,161,1,1,1.0,0.6316,True,False,False,3
5a8e3c7f5542995085b373ff,2005–06 Detroit Pistons season,341,0,0,0.9756,0.7561,True,False,False,3
5a8e3c7f5542995085b373ff,2005–06 Miami Heat season,122,1,1,1.0,0.5385,True,False,False,19
5a8e3c7f5542995085b373ff,2005–06 Miami Heat season,83,0,0,0.9375,0.375,True,False,False,19
5a8675575542994775f60770,The Best Exotic Marigold Hotel,380,0,0,1.0,0.5818,True,False,False,28
5a8675575542994775f60770,Dev Patel,51,0,0,0.8,0.0,False,False,False,22
5a8675575542994775f60770,Dev Patel,242,0,0,0.5946,0.1351,False,False,False,22
5a79e5b85542994f819ef0f9,John Rankine,300,0,0,0.05,1.0,False,False,False,1
5a79e5b85542994f819ef0f9,Anthony Burgess,196,0,0,0.7037,0.2963,False,False,False,62
5a8ffe625542995651fb5099,Bear Hands,159,0,0,1.0,0.7692,True,False,False,6
5a8ffe625542995651fb5099,Matchbox Twenty,78,0,0,1.0,0.5,True,False,False,26
5a763b3e554299109176e6c6,Iolaus alexanderi,85,0,0,1.0,1.0,True,False,False,1
5a763b3e554299109176e6c6,Iolaus alexanderi,47,1,1,1.0,1.0,True,False,False,1
5a763b3e554299109176e6c6,Ivory Coast,119,0,0,0.875,0.1875,True,False,False,84
5ab9229555429934fafe6e67,Waltz 2 (XO),70,1,1,1.0,0.6667,True,False,False,4
5ab9229555429934fafe6e67,Elliott Smith,147,0,0,0.913,0.3913,True,False,False,66
5ab9229555429934fafe6e67,Elliott Smith,167,0,0,1.0,0.6364,True,False,False,66
5ae747f95542997b22f6a672,Black Spurs,141,0,0,1.0,0.5217,True,False,False,5
5ae747f95542997b22f6a672,Lon Chaney Jr.,59,0,0,1.0,0.1818,True,False,False,48
5adc31bd5542994650320caa,Katy Garretson,252,0,0,0.7838,0.3514,False,False,False,8
5adc31bd5542994650320caa,Fuller House (TV series),164,0,0,1.0,0.48,True,False,False,31
5ae379205542992f92d822ca,Lagarosiphon,71,1,1,1.0,0.7273,True,False,False,5
5ae379205542992f92d822ca,Agave,51,0,0,1.0,0.4444,True,False,False,30
5a8f5d2a5542992414482a7c,William Traylor,188,1,1,1.0,0.4516,True,False,False,12
5a8f5d2a5542992414482a7c,Sean Penn,96,0,0,0.8,0.4,True,False,False,51
5a8f5d2a5542992414482a7c,Sean Penn,117,0,0,0.95,0.1,True,False,False,51
5a7faba65542995d8a8ddeeb,The Artists' Studio,240,0,0,0.6757,0.4054,False,False,False,8
5a7faba65542995d8a8ddeeb,The Music Man,124,1,1,1.0,0.2778,True,False,False,48
5a7a00475542996c55b2dccc,Dieter Zorc,84,0,0,0.9231,1.0,True,False,False,1
5a7a00475542996c55b2dccc,Michael Zorc,101,0,0,0.9375,0.6875,True,False,False,7
5a907e245542995651fb516d,Fletcher v. Peck,157,0,0,0.9583,0.5,True,False,False,7
5a907e245542995651fb516d,Brown v. Board of Education,237,0,0,0.8108,0.1892,True,False,False,77
5ab918f25542991b5579f0f6,Home (2015 film),152,0,0,0.8636,0.4091,True,False,False,25
5ab918f25542991b5579f0f6,Home (2015 film),179,0,0,0.9286,0.3214,True,False,False,25
5ab918f25542991b5579f0f6,Jim Parsons,64,1,1,1.0,0.6364,True,False,False,22
5ab852db55429934fafe6d5e,Lego Harry Potter: Years 5–7,392,0,0,1.0,0.6111,True,False,False,8
5ab852db55429934fafe6d5e,Harry Potter and the Deathly Hallows – Part 1,141,0,0,0.7727,0.0909,False,False,False,56
5ae7e9be5542993210983fb9,Glencull,112,0,0,0.5625,0.375,False,False,False,2
5ae7e9be5542993210983fb9,County Tyrone,126,0,0,0.5263,0.0,False,False,False,20
5a7cbc3a55429909bec767e9,Brook Lopez,123,0,0,0.9048,0.1905,True,False,False,26
5a7cbc3a55429909bec767e9,Robin Lopez,159,1,1,1.0,0.3913,True,False,False,24
5a8303d855429966c78a6ae6,Under Siege,162,0,0,0.6774,0.1613,False,False,False,27
5a8303d855429966c78a6ae6,USS Missouri (BB-63),169,0,0,0.875,0.3333,True,False,False,62
5ac560505542993e66e82399,Seo Young-hee,141,0,1,1.0,1.0,True,False,False,1
5ac560505542993e66e82399,Bedevilled (2010 film),133,0,0,0.96,0.56,True,False,False,7
5ae36f0f5542990afbd1e144,The Hunger Games (film),158,0,0,0.88,0.32,True,False,False,52
5ae36f0f5542990afbd1e144,The Hunger Games (film),153,1,1,1.0,0.25,True,False,False,52
5ae36f0f5542990afbd1e144,The Hunger Games (film),366,0,0,0.6875,0.3125,False,False,False,52
5ae36f0f5542990afbd1e144,Liam Hemsworth,61,1,1,1.0,0.6,True,False,False,20
5ae36f0f5542990afbd1e144,Liam Hemsworth,139,0,0,0.9048,0.0,False,False,False,20
5ae36f0f5542990afbd1e144,Liam Hemsworth,163,0,0,1.0,0.5909,True,False,False,20
5adc1ca6554299438c868d61,String Quartet No. 14 (Dvořák),46,0,0,0.9,0.3,True,False,False,2
5adc1ca6554299438c868d61,String Quartet No. 14 (Dvořák),178,0,0,0.9643,0.8214,True,False,False,2
5adc1ca6554299438c868d61,Antonín Dvořák,83,0,0,1.0,0.4667,True,False,False,89
5adc1ca6554299438c868d61,Antonín Dvořák,89,0,0,0.5714,0.0714,False,False,False,89
5a7df4795542990b8f503b08,Maurice Elvey,105,0,0,0.9412,0.6471,True,False,False,7
5a7df4795542990b8f503b08,Chester Erskine,112,0,0,0.375,0.1875,False,False,False,5
5ae29ff65542992decbdcd5f,Operation Sinaloa,236,1,1,1.0,0.52,True,False,False,20
5ae29ff65542992decbdcd5f,Federal Police (Mexico),215,0,0,0.65,0.2,False,False,False,25
5add17465542990d50227dd7,Hagbard and Signe,329,0,0,0.7333,1.0,False,False,False,1
5add17465542990d50227dd7,Saxo Grammaticus,119,0,0,0.8235,0.2941,True,False,False,19
5ab3b4fb554299753aec59be,Æthelgeard,132,1,1,1.0,0.4091,True,False,False,2
5ab3b4fb554299753aec59be,Eadwig,139,0,0,0.8333,0.2917,True,False,False,41
5a85c6c65542992a431d1b9d,Plain Pat,194,0,0,0.8929,0.3929,True,False,False,7
5a85c6c65542992a431d1b9d,Plain Pat,236,1,1,1.0,0.625,True,False,False,7
5a85c6c65542992a431d1b9d,Ja Rule,198,0,0,0.7333,0.2333,False,False,False,54
5a80ce0155429938b61421f2,Joanna of Castile,141,0,0,0.7826,0.3043,False,False,False,45
5a80ce0155429938b61421f2,Joanna of Castile,54,0,0,1.0,0.3333,True,False,False,45
5a80ce0155429938b61421f2,Philip I of Castile,145,0,0,0.8261,0.3043,True,False,False,61
5a80ce0155429938b61421f2,Philip I of Castile,329,0,0,0.5366,0.0488,False,False,False,61
5a71181e5542994082a3e580,Houghton County Courthouse,112,1,1,1.0,0.4667,True,False,False,4
5a71181e5542994082a3e580,"Houghton, Michigan",136,0,0,1.0,0.3684,True,False,False,49
5a73ad0155429978a71e9079,Voices of the Lifestream,168,0,1,1.0,0.4231,True,False,False,8
5a73ad0155429978a71e9079,Nobuo Uematsu,182,0,0,0.6296,0.0741,False,False,False,16
5a73ad0155429978a71e9079,Nobuo Uematsu,138,0,0,0.7273,0.2273,False,False,False,16
5ab1f65e554299706120959d,Young's interference experiment,213,1,1,1.0,0.5455,True,False,False,15
5ab1f65e554299706120959d,Young's interference experiment,90,1,1,1.0,0.4286,True,False,False,15
5ab1f65e554299706120959d,Thomas Young (scientist),80,0,0,0.6429,0.2143,False,False,False,44
5abc46e8554299114383a109,2010–11 Dallas Mavericks season,104,0,0,0.7143,0.0,False,False,False,34
5abc46e8554299114383a109,2010–11 Miami Heat season,213,1,1,1.0,0.1613,True,False,False,50
5abc7b8f5542993a06baf8ee,Nakajima Ki-87,84,1,1,1.0,0.4667,True,False,False,7
5abc7b8f5542993a06baf8ee,Interceptor aircraft,193,0,0,0.8636,0.3182,True,False,False,32
5ae181de55429901ffe4aeda,"Pixley, Kansas",43,0,0,0.75,1.0,False,False,False,1
5ae181de55429901ffe4aeda,"Medicine Lodge, Kansas",104,0,0,0.875,0.1875,True,False,False,23
5ab3e9e1554299233954ffea,Kyle Balda,181,0,0,0.9615,0.5385,True,False,False,7
5ab3e9e1554299233954ffea,Kyle Balda,104,0,0,1.0,0.4706,True,False,False,7
5ab3e9e1554299233954ffea,Kyle Balda,87,0,0,0.75,0.1667,False,False,False,7
5ab3e9e1554299233954ffea,The Lorax (film),212,0,0,0.9032,0.1935,True,False,False,24
5ab3e9e1554299233954ffea,The Lorax (film),97,0,0,0.75,0.0625,False,False,False,24
5ab3e9e1554299233954ffea,The Lorax (film),199,0,0,1.0,0.5833,True,False,False,24
5ab3e9e1554299233954ffea,The Lorax (film),92,0,0,0.8667,0.4,True,False,False,24
5ae43f875542995dadf242fd,Turn It Up!,75,0,0,1.0,0.625,True,False,False,12
5ae43f875542995dadf242fd,Alan Goodman,107,0,0,0.6154,0.3077,False,False,False,9
5ae012a0554299025d62a3e1,Les Six,93,0,0,1.0,0.5333,True,False,False,21
5ae012a0554299025d62a3e1,Maurice Ravel,104,0,0,1.0,0.5625,True,False,False,70
5a771e145542993569682cca,Duffy's Tavern (film),115,1,1,1.0,0.5789,True,False,False,4
5a771e145542993569682cca,Duffy's Tavern (film),131,1,1,1.0,0.0,False,False,False,4
5a771e145542993569682cca,Eddie Bracken,84,1,1,1.0,0.3846,True,False,False,10
5a771e145542993569682cca,Eddie Bracken,213,0,0,1.0,0.5333,True,False,False,10
5a8a371555429930ff3c0d06,Maurice Richard,241,0,0,0.9091,0.4545,True,False,False,42
5a8a371555429930ff3c0d06,Maurice Richard,170,0,0,1.0,0.3333,True,False,False,42
5a8a371555429930ff3c0d06,Hart Memorial Trophy,168,0,0,0.8182,0.2273,True,False,False,7
5adff57c554299603e4183d3,Şahan Arzruni,187,0,0,0.7826,0.3913,False,False,False,13
5adff57c554299603e4183d3,Shavo Odadjian,205,0,0,0.5,0.1818,False,False,False,39
5adff57c554299603e4183d3,Shavo Odadjian,132,0,0,0.619,0.1429,False,False,False,39
5a7222ad55429971e9dc92c3,Hideaway Pizza,81,1,1,1.0,0.5455,True,False,False,3
5a7222ad55429971e9dc92c3,Aurelio's Pizza,89,1,1,1.0,0.4167,True,False,False,4
5a7c616d55429935c91b5182,"Saint Helens, Kentucky",157,1,1,1.0,1.0,True,False,False,1
5a7c616d55429935c91b5182,"Shively, Kentucky",145,0,0,1.0,0.5714,True,False,False,17
5a7c616d55429935c91b5182,"Shively, Kentucky",115,1,1,1.0,0.3333,True,False,False,17
5ac199f255429964131be251,Jonas C. Heartt,143,0,0,0.619,0.2857,False,False,False,3
5ac199f255429964131be251,"Troy, New York",131,0,0,0.9524,0.5238,True,False,False,84
5ac0636b5542992a796ded13,Oklahoma Defenders,146,1,1,1.0,0.375,True,False,False,6
5ac0636b5542992a796ded13,Oklahoma Defenders,91,1,1,1.0,0.5714,True,False,False,6
5ac0636b5542992a796ded13,"Tulsa, Oklahoma",107,0,0,0.875,0.125,True,False,False,139
5ac0636b5542992a796ded13,"Tulsa, Oklahoma",105,0,0,0.4737,0.0,False,False,False,139
5a79ce74554299148911fa5d,Villa Leopolda,213,0,0,1.0,0.5806,True,False,False,11
5a79ce74554299148911fa5d,Marella Agnelli,191,0,0,0.8846,0.5,True,False,False,15
5a8259d055429940e5e1a86c,2014 All-Pac-12 Conference football team,107,1,1,1.0,1.0,True,False,False,1
5a8259d055429940e5e1a86c,Marcus Mariota,154,0,0,1.0,0.5238,True,False,False,52
5ac39de3554299741d48a2b5,Rhodes Brothers,182,1,1,1.0,0.4783,True,False,False,3
5ac39de3554299741d48a2b5,Lakewood Towne Center,88,1,1,1.0,0.5,True,False,False,6
5a7a33bc5542996c55b2dd3c,Love the Way You Lie (Part II),113,0,1,1.0,0.2857,True,False,False,9
5a7a33bc5542996c55b2dd3c,Only Girl (In the World),101,0,1,1.0,0.2222,True,False,False,20
5ab7483a554299110f219af3,Fantastic Beasts and Where to Find Them (film),207,0,0,0.8065,0.2903,True,False,False,51
5ab7483a554299110f219af3,Ezra Miller,78,0,0,0.9231,0.0,False,False,False,32
5adc30445542994650320ca6,Sean Ringgold,120,0,1,1.0,0.4211,True,False,False,3
5adc30445542994650320ca6,Billions (TV series),202,0,0,0.7931,0.3448,False,False,False,28
5a8a9d595542996c9b8d5f39,Me and My Dick (soundtrack),255,0,1,1.0,0.8788,True,False,False,2
5a8a9d595542996c9b8d5f39,StarKid Productions,194,0,0,0.9333,0.4,True,False,False,14
5ac3ca63554299657fa29127,Malcolm Lowry,213,0,0,1.0,0.5833,True,False,False,35
5ac3ca63554299657fa29127,Carlos Castaneda,104,0,0,0.7222,0.1667,False,False,False,41
5a7d075855429907fabef0ac,Kari Kimmel,92,0,0,0.8889,0.5,True,False,False,10
5a7d075855429907fabef0ac,AJ Lee,119,0,0,0.8333,0.2778,True,False,False,34
5a827a0955429940e5e1a8ca,The Party Boys (album),75,0,0,1.0,1.0,True,False,False,1
5a827a0955429940e5e1a8ca,The Party Boys (album),274,0,0,1.0,1.0,True,False,False,1
5a827a0955429940e5e1a8ca,Swanee (singer),143,0,0,0.5714,0.0952,False,False,False,14
5a710dae5542994082a3e529,Frederick Douglass and the White Negro,163,0,0,0.4545,0.0909,False,False,False,2
5a710dae5542994082a3e529,Fear of a Black Republican,192,1,1,1.0,0.5833,True,False,False,6
5abea53a5542993f32c2a18c,Don't Stop the Party (Pitbull song),116,0,1,1.0,0.5,True,False,False,15
5abea53a5542993f32c2a18c,Global Warming (Pitbull album),79,0,0,1.0,0.25,True,False,False,17
5ae540e65542992663a4f1a4,Nico Constantine,166,1,1,1.0,0.5833,True,False,False,7
5ae540e65542992663a4f1a4,Biters (band),45,0,0,0.875,0.375,True,False,False,2
5ae540e65542992663a4f1a4,Biters (band),65,0,0,0.9091,0.8182,True,False,False,2
5ae1e5ba5542997f29b3c17e,"Logan County, Kansas",43,0,0,1.0,0.5,True,False,False,15
5ae1e5ba5542997f29b3c17e,"Oakley, Kansas",53,0,0,1.0,0.2,True,False,False,17
5abd654255429933744ab7af,James A. Nicholas,235,0,0,1.0,0.8571,True,False,False,2
5abd654255429933744ab7af,James A. Nicholas,158,1,1,1.0,0.7143,True,False,False,2
5abd654255429933744ab7af,New York Rangers,79,1,1,1.0,0.3846,True,False,False,69
5abd654255429933744ab7af,New York Rangers,101,0,0,0.5294,0.0,False,False,False,69
5adff1c155429925eb1afb60,Kyle Newman,538,0,0,0.3971,0.2206,False,False,False,10
5adff1c155429925eb1afb60,Sophie Turner,172,0,0,0.75,0.1667,False,False,False,14
5ac2dce855429921a00ab089,Naked Women's Wrestling League,141,0,0,0.85,0.2,True,False,False,5
5ac2dce855429921a00ab089,Penthouse (magazine),128,0,0,0.8824,0.5882,True,False,False,39
5a7d50665542997cc2c47453,Punk fashion,110,0,0,0.9231,0.2308,True,False,False,41
5a7d50665542997cc2c47453,Punk fashion,165,1,1,1.0,0.5,True,False,False,41
5a7d50665542997cc2c47453,Punk fashion,157,0,0,0.9091,0.5,True,False,False,41
5a7d50665542997cc2c47453,Vivienne Westwood,230,0,0,0.6765,0.3235,False,False,False,63
5a8b9c675542997f31a41d89,Beyond Our Ken,132,0,0,0.8824,0.4118,True,False,False,10
5a8b9c675542997f31a41d89,Hugh Paddick,241,0,0,0.8788,0.4545,True,False,False,7
5abcd39355429965836004bc,2015 Clemson Tigers football team,117,1,1,1.0,0.4286,True,False,False,9
5abcd39355429965836004bc,2015 Clemson Tigers football team,210,1,1,1.0,0.44,True,False,False,9
5abcd39355429965836004bc,2015 Orange Bowl,149,1,1,1.0,0.6667,True,False,False,10
5ac3271a5542995ef918c13e,Pakistani cricket team in Ireland in 2011,139,1,1,1.0,1.0,True,False,False,1
5ac3271a5542995ef918c13e,Saeed Ajmal,88,0,0,0.9167,0.5833,True,False,False,22
5a8a037855429970aeb70202,Mary Tyler Moore: The 20th Anniversary Show,215,0,0,0.84,0.28,True,False,False,5
5a8a037855429970aeb70202,The Mary Tyler Moore Show,202,0,0,0.9062,0.5,True,False,False,51
5a85d3bc5542997175ce2048,Whitney Able,71,1,1,1.0,0.6154,True,False,False,7
5a85d3bc5542997175ce2048,Whitney Able,124,0,0,1.0,0.4286,True,False,False,7
5a85d3bc5542997175ce2048,Monsters (2010 film),133,0,0,0.95,0.35,True,False,False,25
5a7bd0685542990527d55421,Heath Caper,169,1,1,1.0,0.8696,True,False,False,3
5a7bd0685542990527d55421,Edward Heath,239,0,0,0.9167,0.4722,True,False,False,134
5a798770554299148911fa34,Gen. Alexander Campbell House,101,1,1,1.0,0.1875,True,False,False,3
5a798770554299148911fa34,"Cherryfield, Maine",49,0,0,1.0,0.2222,True,False,False,10
5ae536065542990ba0bbb227,Logarithmic spiral,167,0,0,0.95,0.4,True,False,False,23
5ae536065542990ba0bbb227,Jacob Bernoulli,175,0,0,0.7143,0.3571,False,False,False,18
5ae536065542990ba0bbb227,Jacob Bernoulli,123,0,0,0.9412,0.4706,True,False,False,18
5ae8155b55429952e35eaa01,Encuentro por Guatemala,144,1,1,1.0,0.6111,True,False,False,7
5ae8155b55429952e35eaa01,Reuters,73,0,0,0.7,0.0,False,False,False,37
5abdb21255429965af743dd5,Frank Monte,133,1,1,1.0,1.0,True,False,False,1
5abdb21255429965af743dd5,Philadelphia crime family,284,0,0,0.96,0.4,True,False,False,88
5a7aa7d75542995eb53be88a,Hot Summer Days,248,1,1,1.0,1.0,True,False,False,1
5a7aa7d75542995eb53be88a,Maggie Cheung,72,0,0,1.0,0.3077,True,False,False,19
5abb0b385542996cc5e49f78,Kate Murtagh,165,0,0,0.96,0.64,True,False,False,16
5abb0b385542996cc5e49f78,The Munsters,355,0,0,0.8431,0.3725,True,False,False,41
5a7430c355429929fddd83ed,Uppsala University Choir,119,0,0,0.8889,1.0,True,False,False,1
5a7430c355429929fddd83ed,The Flowers of War,204,0,0,1.0,0.6129,True,False,False,17
5a779cac5542992a6e59df25,Ross University School of Medicine,81,0,0,0.8333,0.0833,True,False,False,28
5a779cac5542992a6e59df25,Ross University School of Medicine,149,0,0,0.6364,0.1818,False,False,False,28
5a779cac5542992a6e59df25,"Miramar, Florida",60,0,0,0.8,0.1,True,False,False,20
5a8d12765542994ba4e3dbe1,Paul Livingstone,100,1,1,1.0,0.6875,True,False,False,9
5a8d12765542994ba4e3dbe1,Ravi Shankar,218,0,0,0.5806,0.1613,False,False,False,44
5ab32b1c55429976abd1bc73,Larry Buttrose,141,0,1,1.0,0.381,True,False,False,20
5ab32b1c55429976abd1bc73,Saroo Brierley,140,0,0,0.9,0.45,True,False,False,16
5adf841c5542995ec70e9027,"John, Count of Chalon",110,1,1,1.0,0.6875,True,False,False,13
5adf841c5542995ec70e9027,William II of Holland,101,0,0,0.875,0.4375,True,False,False,8
5ac3c2d95542995ef918c22c,Brison D. Gooch,91,0,0,0.4667,0.0667,False,False,False,11
5ac3c2d95542995ef918c22c,Napoleon III,209,0,0,0.8929,0.2857,True,False,False,212
5a8c075d5542995e66a47531,Miss America 1952,131,1,1,1.0,0.8,True,False,False,2
5a8c075d5542995e66a47531,Miss America 1952,196,1,1,1.0,0.8333,True,False,False,2
5a8c075d5542995e66a47531,"Atlantic City, New Jersey",125,0,0,0.8333,0.1667,True,False,False,173
5a76126155429976ec32bcfd,"Stillwater County, Montana",67,0,0,0.9167,0.5,True,False,False,6
5a76126155429976ec32bcfd,"Stillwater County, Montana",28,1,1,1.0,0.6,True,True,False,6
5a76126155429976ec32bcfd,"Columbus, Montana",87,1,1,1.0,0.4286,True,False,False,21
5a76126155429976ec32bcfd,"Columbus, Montana",44,0,0,1.0,0.25,True,False,False,21
5ae4eba85542990ba0bbb19a,2016 FIFA Extraordinary Congress,248,1,1,1.0,0.5517,True,False,False,18
5ae4eba85542990ba0bbb19a,Sepp Blatter,186,0,0,0.7586,0.3448,False,False,False,49
5a7348825542991f9a20c6df,Chuck Phelps,80,1,1,1.0,0.7692,True,False,False,2
5a7348825542991f9a20c6df,Chuck Phelps,92,1,1,1.0,0.6,True,False,False,2
5a7348825542991f9a20c6df,Trinity Baptist Church sex scandal,291,0,0,0.8889,0.3333,True,False,False,10
5ae059f655429945ae95933a,2015–16 Coppa Italia,101,1,1,1.0,0.9375,True,False,False,5
5ae059f655429945ae95933a,Álvaro Morata,154,0,0,0.96,0.6,True,False,False,43
5ac54dd45542993e66e822e5,A Christmas Fantasy Parade,410,0,0,0.9615,0.7308,True,False,False,19
5ac54dd45542993e66e822e5,Tigger,109,0,0,1.0,0.2941,True,False,False,26
5ac3a9b855429939154138a0,Hugh Freeze,157,0,0,0.9091,0.2727,True,False,False,30
5ac3a9b855429939154138a0,Greg Hardy,86,0,0,1.0,0.6429,True,False,False,49
5ac3a9b855429939154138a0,Greg Hardy,130,0,0,0.7917,0.0417,False,False,False,49
5aba642755429955dce3ee01,Hackensack Water Company Complex,243,1,1,1.0,0.5,True,False,False,11
5aba642755429955dce3ee01,"Hackensack, New Jersey",96,0,0,0.875,0.1875,True,False,False,157
5aba642755429955dce3ee01,"Hackensack, New Jersey",107,0,0,0.9375,0.3125,True,False,False,157
5a8348905542996488c2e3f8,Joel Kinnaman,373,0,0,0.7255,0.2353,False,False,False,13
5a8348905542996488c2e3f8,Joel Kinnaman,235,0,0,0.8571,0.2571,True,False,False,13
5a8348905542996488c2e3f8,RoboCop (2014 film),149,0,0,0.9048,0.4286,True,False,False,30
5a8348905542996488c2e3f8,RoboCop (2014 film),163,0,0,1.0,0.04,False,False,False,30
5a7af35155429927d897bf1a,Greenlight Capital,68,1,1,1.0,0.25,True,False,False,12
5a7af35155429927d897bf1a,David Einhorn (hedge fund manager),106,0,0,0.9375,0.625,True,False,False,23
5a79628555429907847277fa,Elisabeth Marschall,122,0,0,1.0,0.4706,True,False,False,2
5a79628555429907847277fa,Nazi human experimentation,222,0,0,0.625,0.1562,False,False,False,45
5ae165fb5542997b2ef7d1d3,A Glass and a Cigarette,105,0,0,0.9231,0.6154,True,False,False,2
5ae165fb5542997b2ef7d1d3,Dalida,168,0,0,0.7391,0.3478,False,False,False,101
5a7b0dfa554299042af8f6c1,Larry Buttrose,95,1,1,1.0,0.6429,True,False,False,20
5a7b0dfa554299042af8f6c1,Larry Buttrose,141,0,1,1.0,0.381,True,False,False,20
5a7b0dfa554299042af8f6c1,Saroo Brierley,140,0,0,0.9,0.45,True,False,False,16
5a7b0dfa554299042af8f6c1,Saroo Brierley,96,0,0,0.9375,0.3125,True,False,False,16
5a84bf615542994c784dda22,William Stevenson (Scottish writer),143,1,1,1.0,0.5,True,False,False,11
5a84bf615542994c784dda22,Elizabeth Gaskell,54,0,1,1.0,0.0,False,False,False,28
5a75f7eb5542992db947370f,Eudora Plantation,105,0,1,1.0,0.7895,True,False,False,2
5a75f7eb5542992db947370f,Jamie Lee Curtis,270,0,0,0.6765,0.0882,False,False,False,47
5a75f7eb5542992db947370f,Jamie Lee Curtis,318,0,0,0.7907,0.1395,False,False,False,47
5a82c0ae55429954d2e2ebb7,Nikos Kazantzakis,100,0,0,1.0,0.4545,True,False,False,53
5a82c0ae55429954d2e2ebb7,Nikos Kazantzakis,129,0,0,1.0,0.2105,True,False,False,53
5a82c0ae55429954d2e2ebb7,Mario Puzo,107,0,0,1.0,0.2941,True,False,False,11
5a88443a55429938390d3f0f,Wende Museum,126,0,0,0.8889,0.2778,True,False,False,35
5a88443a55429938390d3f0f,"Culver City, California",59,0,0,0.6364,0.1818,False,False,False,38
5ae0be2955429906c02dab1a,KFRM,127,0,0,0.85,0.3,True,False,False,22
5ae0be2955429906c02dab1a,"Clay Center, Kansas",53,0,0,1.0,0.2,True,False,False,16
5a712d465542994082a3e62b,Honoo-no Taiiku-kai TV,163,0,0,1.0,1.0,True,False,False,1
5a712d465542994082a3e62b,Ronda Rousey,102,0,0,1.0,0.25,True,False,False,87
5ab9b91f55429970cfb8eb7f,George O. Stacy House,96,1,1,1.0,1.0,True,False,False,1
5ab9b91f55429970cfb8eb7f,"Gloucester, Massachusetts",86,0,0,1.0,0.4286,True,False,False,76
5a8dc05e55429941ae14e04e,2011 Mumbai bombings,193,0,0,0.9355,0.5161,True,False,False,27
5a8dc05e55429941ae14e04e,2011 Mumbai bombings,121,1,1,1.0,0.5294,True,False,False,27
5a8dc05e55429941ae14e04e,Royal Opera House (Mumbai),112,0,0,0.9333,0.3333,True,False,False,14
5ade0a7b5542997545bbbe2e,Lindeman's,67,1,1,1.0,0.6364,True,False,False,4
5ade0a7b5542997545bbbe2e,Treasury Wine Estates,159,0,0,0.6667,0.1667,False,False,False,15
5ae7fe475542994a481bbe67,"Noble, Oklahoma",71,1,1,1.0,0.3333,True,False,False,21
5ae7fe475542994a481bbe67,"Norman, Oklahoma",46,0,0,0.875,0.125,True,False,False,84
5abbc67055429931dba1450c,Sara Alström,90,1,1,1.0,1.0,True,False,False,1
5abbc67055429931dba1450c,Hanna Alström,64,0,0,0.8333,0.4167,True,False,False,2
5ae3a4845542992f92d82320,Xinjiang University,167,0,0,0.75,0.2,False,False,False,10
5ae3a4845542992f92d82320,Polytechnic University of the Philippines,154,0,0,0.5,0.0,False,False,False,62
5ae3a4845542992f92d82320,Polytechnic University of the Philippines,156,0,0,0.7273,0.3182,False,False,False,62
